"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"104";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Detvianska 24";"Bratislava - Raèa";"83106";;;;;;;;;;;"17";"17";;;;;;;;;;;;;;;;;;"326";;;;
"105";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hálkova 54";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"685";;;;
"108";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Hlinícka 1";"Bratislava - Raèa";"83401";"47";"12";;;"40";"2";;;;;;;;;;;;;;;;;;;;;;;;"224";;;;
"109";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ sluch.pos.-int.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83320";;;;;;;;;;;"9";"9";;;;;;;;;;;;;;;;;;"33";;;;
"110";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ nar.kom.schop.i";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"49";;;;
"111";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna základná škola";"SŠ - ŠZŠ pre sl.p.i.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"16";;;;
"112";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri LVS";"Hrdlièkova 21";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"32";;;;
"113";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Hubeného 23";"Bratislava - Raèa";"83408";"44";"14";;;;"43";;;;;;;;;;;;;;;;;;;;;;;;"297";;;;
"114";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hubeného 25";"Bratislava - Raèa";"83153";;;;;;;;;;;"42";"42";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"702";;;;
"115";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jeséniova 54";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;"16";"16";;;;;;;;;;;;;;;;;;"334";;;;
"116";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ knihov. a infor. štúdií";"Slovenskı";"Stredná odborná škola";"SOŠ  knih.a inf.štúdií";"Kadnárova 7";"Bratislava - Raèa";"83414";"58";;;;"32";"19";;;;;;;;;;;;;;;;;;;;;;;;"314";;;;
"119";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri DFN";"Limbová 1";"Bratislava - Nové Mesto";"83340";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"264";;;;
"120";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Mikovíniho 1";"Bratislava - Nové Mesto";"83102";"124";;;;"92";"20";;"3";"3";;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"605";;;;
"122";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Na pántoch 9";"Bratislava - Raèa";"83106";"65";;;;"42";"2";;"11";;;;;;;;;;;;;;;;;;;;;;"316";;;;
"123";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Odborárska 2";"Bratislava - Nové Mesto";"83102";;;;;;;;;;;"11";"11";;;;;;;;;;;;;;;;;;"246";;;;
"124";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oslobodite¾ská 1";"Bratislava - Vajnory";"83107";;;;;;;;;;;"23";"23";;;;;;;;;;;;;;;;;;"359";;;;
"125";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Oslobodite¾ská 27";"Bratislava - Vajnory";"83107";;;;;;;;;;;"21";"20";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"224";;;;
"126";"Bratislavskı";"Bratislava III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Oslobodite¾ská 27";"Bratislava - Vajnory";"83107";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"598";;;;
"127";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Raèianska 105";"Bratislava - Nové Mesto";"83102";"29";;;;"19";;;"4";;;;;;;;;;;;;;;;;;;;;;"257";;;;
"128";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Raèianska 107";"Bratislava - Nové Mesto";"83102";"54";;;;"49";"4";;;;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;"294";;;;
"129";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ polygrafická";"Slovenskı";"Stredná odborná škola";"SOŠ polygrafická";"Raèianska 190";"Bratislava - Nové Mesto";"83526";"66";;;;"46";"10";;;;;;;;;;;;;;;;;;;;;;;;"381";;;;
"130";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ chemická";"Slovenskı";"Stredná odborná škola";"Spojená škola - SOŠ";"Raèianska 78";"Bratislava - Nové Mesto";"83602";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"131";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Riazanská 75";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;"16";"16";;;;;;;;;;;;;;;;;;"236";;;;
"132";"Bratislavskı";"Bratislava III";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ HOST";"Riazanská 75";"Bratislava - Nové Mesto";"83103";"22";;;;"10";"6";;;;;;;;;;;;;;;;;;;;;;;;"147";;;;
"133";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı";"Stredná odborná škola";"SOŠ elektrotechnická";"Rybnièná 59";"Bratislava - Vajnory";"83107";"34";;;;"32";;;;;;;;;;;;;;;;;;;;;;;;;"108";;;;
"134";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sibírska 39";"Bratislava - Nové Mesto";"83102";;;;;;;;;;;"11";"11";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"299";;;;
"135";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tbiliská 4";"Bratislava - Raèa";"83106";;;;;;;;;;;"38";"38";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"571";;;;
"136";"Bratislavskı";"Bratislava III";"Obec";"ZŠ pre intelektovo nadané deti";"Slovenskı";"Základná škola";"Škola pre mimoriadne nadané deti (ZŠ)";"Teplická 7";"Bratislava - Nové Mesto";"83102";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"322";;;;
"137";"Bratislavskı";"Bratislava III";"Samosprávny kraj";;"Slovenskı";"Gymnázium";"Škola pre mimoriadne nadané deti - Gymnázium";"Teplická 7";"Bratislava - Nové Mesto";"83102";"23";"10";;;;"22";;;;;;;;;;;;;;;;;;;;;;;;"449";;;;
"138";"Bratislavskı";"Bratislava III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Vajnorská 19";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"78";;;;
"139";"Bratislavskı";"Bratislava III";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ waldorfská";"Vihorlatská 10";"Bratislava - Nové Mesto";"83104";;;;;;;;;;;"16";"16";;;;;;;;;;;;;;;;;;"236";;;;
"140";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Vrbenského 1";"Bratislava - Raèa";"83153";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"501";;;;
"141";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Za kasáròou 2";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;"51";"51";;;;;;;;;;;;;;;;;;"819";;;;
"143";"Bratislavskı";"Bratislava IV";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ ALKANA";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"411";;;;
"144";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"800";;;;
"145";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkr. gymnázium ALKANA";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"146";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0";;;;
"147";"Bratislavskı";"Bratislava IV";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkr. konzervatórium AL";"Batkova 2";"Bratislava - Dúbravka";"84101";"5";;;;"5";;;;;;;;;;;;;;;;;;;;;;;;;"30";;;;
"148";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Beòovského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;"23";"23";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"429";;;;
"149";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Nemeckı bil.";"Gymnázium";"Gymnázium";"Bilíkova 24";"Bratislava - Dúbravka";"84419";"112";"27";;;;"37";"31";;;"25";;;;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"923";;;;
"150";"Bratislavskı";"Bratislava IV";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Bílikova 34";"Bratislava - Dúbravka";"84105";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"117";;;;
"152";"Bratislavskı";"Bratislava IV";"Súkromník";"SOŠ veterinárna";"Slovenskı";"Stredná odborná škola";"Súkr. SOŠ veterinárna";"Bullova 2";"Bratislava - Dúbravka";"84420";"17";;;;"12";;;"3";;;;;;;;;;;;;;;;;;;;;;"76";;;;
"153";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Pedag.a sociál.akadémia";"Bullova 2";"Bratislava - Dúbravka";"84011";"45";;;;"34";"5";;"5";;;;;;;;;;;;;;;;;;;;;;"508";;;;
"154";"Bratislavskı";"Bratislava II";"Súkromník";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Súkromná stredná pedagogická škola";"Bieloruská 1";"Bratislava - Podunajské Biskupice";"82106";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"317";;;;
"155";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Praktická škola pre telesne p.";"Slovenskı";"Špeciálna stredná škola";"Praktická škola pre TP";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84525";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"26";;;;
"156";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ pre TP";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84525";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"70";;;;
"157";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"OU pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84529";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"151";;;;
"158";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Škola úitkového vıtvarníctva";"Slovenskı";"Stredná odborná škola";"Škola úit.vıtvarníctva";"Dúbravská cesta 11";"Bratislava - Karlova Ves";"84532";"65";;;;"38";"24";;;;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;"286";;;;
"159";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hargašova 5";"Bratislava - Záhorská Bystrica";"84106";;;;;;;;;;;"25";"25";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"445";;;;
"160";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Istrijská 22";"Bratislava - Devínska Nová Ves";"84107";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"559";;;;
"161";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ivana Bukovèana 3";"Bratislava - Devínska Nová Ves";"84108";;;;;;;;;;;"39";"39";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"717";;;;
"162";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"SŠ - Praktická škola";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14";;;;
"163";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;"8";"8";;;;;;;;;;;;;;;;;;"103";;;;
"164";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"116";;;;
"165";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"31";;;;
"166";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"SOŠ automobilová";"Slovenskı";"Stredná odborná škola";"SOŠ";"Jána Jonáša 5";"Bratislava - Devínska Nová Ves";"84306";"22";;;;"15";;;"4";;;;;;;;;;;;;;;;;;;;;;"360";;;;
"167";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Karloveská 3";"Bratislava - Karlova Ves";"84104";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1882";;;;
"168";"Bratislavskı";"Bratislava IV";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola sv. Františka z Assisi - ZŠ";"Karloveská 32";"Bratislava - Karlova Ves";"84104";;;;;;;;;;;"51";"51";;;;;;;;;;;;;;;;;;"603";;;;
"169";"Bratislavskı";"Bratislava IV";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola sv. Františka z Assisi - Gymnázium";"Karloveská 32";"Bratislava - Karlova Ves";"84104";"18";"6";;;;"16";;;"2";;;;;;;;;;;;;;;;;;;;;"82";;;;
"170";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Karloveská 61";"Bratislava - Karlova Ves";"84104";;;;;;;;;;;"21";"21";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"427";;;;
"171";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Karola Adlera 5";"Bratislava - Dúbravka";"84102";"108";"60";;;"47";"60";;;;;;;;;;;;;;;;;;;;;;;;"486";;;;
"172";"Bratislavskı";"Bratislava IV";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kreme¾ská 2";"Bratislava - Devín";"84110";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"173";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Anglickı";"Gymnázium";"Súkromné 8-r. gymnázium";"Kreme¾ská 2";"Bratislava - Devín";"84110";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"174";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Taliansky bil.";"Gymnázium";"Gymnázium";"Ladislava Sáru 1";"Bratislava - Karlova Ves";"84104";"124";"18";;;;"77";;;"2";;;;;;;;;;;;;;;;;;;;;"784";;;;
"175";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"ZŠ pre intelektovo nadané deti";"Slovenskı";"Základná škola";"Súkr. ZŠ - Cenada";"Majerníkova 60";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"169";;;;
"176";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ-Esprit";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;"7";"7";;;;;;;;;;;;;;;;;;"122";;;;
"177";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;"20";"20";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"511";;;;
"178";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";"8";;;;;"8";;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"30";;;;
"179";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Malokarpatské nám. 1";"Bratislava - Lamaè";"84103";;;;;;;;;;;"42";"42";;;;;;;;;;;;;;;;;;"521";;;;
"180";"Bratislavskı";"Bratislava IV";"Inı";"SOŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"SOŠ pre iakov s TP";"Mokrohájska cesta 1";"Bratislava - Karlova Ves";"84240";"22";;;;"11";;;;;;;;;;;;;;;;;;;;;;;;;"141";;;;
"181";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ pre TP";"Mokrohájska cesta 3";"Bratislava - Karlova Ves";"84413";;;;;;;;;;;"7";"6";;;;;;;;;;;;;;;;;;"97";;;;
"182";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"SOŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"SŠ - OA preTP";"Mokrohájska cesta 3";"Bratislava - Karlova Ves";"84413";"4";;;;"3";;;;;;;;;;;;;;;;;;;;;;;;;"79";;;;
"184";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nejedlého 8";"Bratislava - Dúbravka";"84102";;;;;;;;;;;"24";"24";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"453";;;;
"186";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pavla Horova 16";"Bratislava - Devínska Nová Ves";"84108";;;;;;;;;;;"16";"16";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"312";;;;
"187";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pri kríi 11";"Bratislava - Dúbravka";"84102";;;;;;;;;;;"37";"37";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"658";;;;
"188";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. ZUŠ ART PEGAS";"Pri Kríi 11";"Bratislava - Dúbravka";"84102";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"257";;;;
"189";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sokolíkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;"40";"40";;;;;;;;;;;;;;;;;;"504";;;;
"190";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ZŠ pre zrakovo postihnutıch i.";"Slovenskı";"Špeciálna základná škola";"SŠ -  ZŠI zrak.postih.";"Svrèia 6";"Bratislava - Karlova Ves";"84211";;;;;;;;;;;"7";"7";;;;;;;;;;;;;;;;;;"74";;;;
"191";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre zrakovo postihn.inter.";"Slovenskı";"Špeciálna základná škola";"SŠ - ŠZŠI zrak.postih.";"Svrèia 6";"Bratislava - Karlova Ves";"84211";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"8";;;;
"192";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola - ZŠ";"Tilgnerova 14";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;"37";"37";;;;;;;;;;;;;;;;;;"645";;;;
"193";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola-Gymnázium";"Tilgnerova 14";"Bratislava - Karlova Ves";"84105";"47";"21";;;;"26";"21";;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"465";;;;
"196";"Bratislavskı";"Bratislava IV";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ s MŠ Márie Montessori";"Borinská 23";"Bratislava - Lamaè";"84103";;;;;;;;;;;"9";"8";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"117";;;;
"197";"Bratislavskı";"Bratislava V";"Cirkev, cirkevné spoloèenstvo";"Konzervatórium";"Slovenskı";"Konzervatórium";"Cirkevné konzervatórium";"Beòadická 16";"Bratislava - Petralka";"85106";"10";;;;"8";"2";;;;;;;;;;;;;;;;;;;;;;;;"158";;;;
"198";"Bratislavskı";"Bratislava V";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná ZŠ Narnia";"Beòadická 38";"Bratislava - Petralka";"85106";;;;;;;;;;;"14";"14";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"765";;;;
"199";"Bratislavskı";"Bratislava V";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Bilingválne gymnázium C. S. Lewisa";"Haanova 28";"Bratislava - Petralka";"85104";"53";"15";;;;;"48";;;;;;;;;;;;;;;;;;;;;;;"397";;;;
"200";"Bratislavskı";"Bratislava V";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Budatínska 61";"Bratislava - Petralka";"85106";;;;;;;;;;;"36";"36";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"559";;;;
"203";"Bratislavskı";"Bratislava V";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Èernyševského 8";"Bratislava - Petralka";"85101";;;;;;;;;;;"20";"20";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"343";;;;
"204";"Bratislavskı";"Bratislava V";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Daliborovo námestie 2";"Bratislava - Petralka";"85101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"683";;;;
"205";"Bratislavskı";"Bratislava V";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dudova 2";"Bratislava - Petralka";"85102";;;;;;;;;;;"38";"38";;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"473";;;;
